"0","1","prediction"
0.81779047773573,0.18220952226427,"0"
0.646104044314917,0.353895955685083,"0"
0.551985737261398,0.448014262738602,"0"
0.678830053028682,0.321169946971318,"0"
0.899553042497775,0.100446957502225,"0"
0.915700824422922,0.0842991755770783,"0"
0.787603710103874,0.212396289896126,"0"
0.859876981123503,0.140123018876497,"0"
0.85067246659942,0.14932753340058,"0"
0.724636776293805,0.275363223706195,"0"
0.562640049167107,0.437359950832893,"0"
0.576867572961646,0.423132427038354,"0"
0.186669466033398,0.813330533966602,"1"
0.185271066665824,0.814728933334176,"1"
0.202818916949446,0.797181083050554,"1"
0.550943493653683,0.449056506346317,"0"
0.893895019895001,0.106104980104999,"0"
0.409945660502761,0.590054339497239,"1"
0.988214003088065,0.0117859969119355,"0"
0.973456829915958,0.0265431700840418,"0"
0.990275810992363,0.00972418900763751,"0"
0.818180814354616,0.181819185645384,"0"
0.747494475453951,0.252505524546049,"0"
0.907184870925714,0.0928151290742861,"0"
0.95371927745468,0.0462807225453205,"0"
0.929814535835365,0.0701854641646348,"0"
0.981274587155159,0.0187254128448414,"0"
0.024912350699051,0.975087649300949,"1"
0.00604085268834198,0.993959147311658,"1"
0.0514062147719978,0.948593785228002,"1"
0.0567856123919941,0.943214387608006,"1"
0.038249053870719,0.961750946129281,"1"
0.0449816132367062,0.955018386763294,"1"
0.0258490202638323,0.974150979736168,"1"
0.0384041702881157,0.961595829711884,"1"
0.0580264370652469,0.941973562934753,"1"
0.0490071260407459,0.950992873959254,"1"
0.109303227891098,0.890696772108902,"1"
0.489313214400717,0.510686785599283,"1"
0.406207092969955,0.593792907030045,"1"
